2938
2255
83
140
83
129
12
1898
848
76
0
447
0
0
211
49
31
0
3
0
1364
78
0
477
0
98
271
246
1986
2209
973
1072
1428
99
63
0
986
154
367
211
380
1030
0
51
3
8
0
0
0
0
543
602
1409
38
0
0
0
0
3805
1426
1795
0
180
313
346
297
1388
139
180
325
10
1
0
0
0
0
0
0
0
0
204
40
0
0
125
51
545
1525
0
0
565
946
0
0
2000
0
1524
312
367
742
0
24
179
0
1256
1698
0
0
340
228
1369
248
2
0
0
0
7518
6033
262
0
20
0
0
3
779
54
6
3
0
0
3868
833
0
69
38
0
2
9
579
1384
0
0
0
0
75
390
0
0
0
56
2286
2740
1242
943
307
104
3
2
170
317
0
0
0
112
0
1
822
1893
747
1067
507
232
0
0
0
0
192
158
0
0
0
0
130
0
581
91
964
0
1092
625
18
81
1016
332
761
1324
19
13
2991
3396
0
0
0
0
8
326
0
0
0
0
29
7
3
0
3135
5449
1179
3591
1525
0
1640
577
0
0
2
52
3845
3726
2414
0
2571
1689
20
0
0
1
833
12
41
763
236
720
5
0
0
0
552
519
27
0
358
0
0
0
0
599
1906
2881
0
0
2640
989
0
0
22
0
109
230
0
0
0
0
3970
1210
0
54
20
230
1264
537
1832
835
33
135
447
580
179
653
827
0
0
117
0
0
364
0
10
1
0
0
1
2515
6212
3
1001
131
128
293
17
0
0
0
102
62
0
10
224
0
236
0
17
0
0
209
0
0
10
0
4362
3301
46
6
38
51
3507
0
523
519
16
0
6
91
4
0
0
233
275
1
217
0
11
0
0
0
563
737
244
349
0
0
2020
1274
483
638
0
1746
0
0
0
0
388
55
331
118
0
0
0
0
659
1919
18
0
5974
168
161
775
1774
1005
1119
2
1412
406
0
0
0
0
718
896
97
292
2252
847
2
0
221
751
0
0
787
1
0
0
0
0
204
213
0
0
2996
0
184
0
0
0
0
0
0
0
339
14
801
1927
56
0
2631
2684
757
271
1350
1339
0
346
13
28
70
84
16
16
0
3
0
0
1
596
