0
0
1
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
150
628
0
0
0
0
0
0
0
0
0
0
17
0
2
22
0
0
0
0
0
0
0
3
0
2
0
0
0
0
11
16
0
0
0
0
0
0
0
0
0
0
0
2
0
0
0
0
16
25
0
0
0
0
0
0
88
0
9
0
2
4
0
0
0
236
0
0
0
0
0
0
0
0
0
0
18
0
0
0
0
0
0
0
19
17
0
1
0
0
1
31
0
0
99
281
135
4
45
0
1
0
0
238
0
0
0
0
0
0
0
0
127
0
0
0
0
0
20
4
0
0
0
2
0
7
0
0
0
59
3
7
0
4
0
0
0
0
1
0
0
0
0
0
0
0
71
14
36
0
1
0
5
0
0
0
0
0
6
0
0
0
0
4
0
3
0
0
0
0
0
0
0
0
0
51
0
0
0
18
0
5
137
0
0
0
0
0
0
0
0
0
0
0
0
1
0
0
61
0
159
16
2
0
0
4
8
5
0
0
0
0
0
0
0
0
3
447
0
0
0
0
0
0
0
0
0
0
0
1
0
0
214
16
0
53
0
1
0
0
0
0
0
0
0
0
0
0
0
0
2
0
28
36
0
5
0
31
0
0
2
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
12
0
0
0
0
0
0
0
0
0
0
0
0
0
113
0
0
0
5
6
0
341
0
0
0
0
0
0
346
173
0
0
100
0
0
0
14
0
0
0
3
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
3
25
0
0
0
0
0
0
0
0
38
0
40
52
0
1
0
0
0
0
0
0
77
0
0
0
0
0
0
0
0
0
285
0
0
0
0
0
0
0
0
3
0
0
0
0
0
3
0
1
0
0
3
0
16
0
0
1
0
0
1
0
5
16
0
0
0
0
0
0
0
0
0
0
0
1
1
1
0
15
0
660
0
0
0
0
0
0
0
0
0
0
0
0
